config,ic_size,dc_size,suite,name,score,units,instructions,cycles,ipc
IC4k_DC4k,4k,4k,UnixBench,Arithmetic_Int,657687,lps,140591530,247357568,0.5684
IC4k_DC4k,4k,4k,UnixBench,Dhrystone,259545,lps,81321680,181681039,0.4476
IC4k_DC4k,4k,4k,UnixBench,Arithmetic_Double,658938,lps,140829248,247475132,0.5691
IC4k_DC4k,4k,4k,UnixBench,Whetstone,19.471,MWIPS,103502087,251786537,0.4111
IC4k_DC4k,4k,4k,UnixBench,Syscall_Mix,22202,lps,42538037,247303208,0.1720
IC4k_DC4k,4k,4k,UnixBench,Syscall_GetPID,209219,lps,56577409,245234113,0.2307
IC4k_DC4k,4k,4k,UnixBench,Syscall_Exec,20,lps,2533801,21249468,0.1192
IC4k_DC4k,4k,4k,UnixBench,Pipe_Throughput,9035,lps,35383197,247511653,0.1430
IC4k_DC4k,4k,4k,UnixBench,Context_Switching,849,lps,14159581,120883999,0.1171
IC8k_DC8k,8k,8k,NPB,EP,0.12,Mop/s,2082598313,6661242467,0.3126
IC8k_DC8k,8k,8k,NPB,IS,0.55,Mop/s,7415632,29393588,0.2523
IC8k_DC8k,8k,8k,NPB,CG,0.88,Mop/s,350265066,1886385164,0.1857
IC8k_DC8k,8k,8k,NPB,MG,1.20,Mop/s,33518250,157175356,0.2133
IC8k_DC8k,8k,8k,NPB,FT,1.29,Mop/s,579832968,3391600300,0.1710
IC8k_DC8k,8k,8k,NPB,BT,2.29,Mop/s,545809421,2470919564,0.2209
IC8k_DC8k,8k,8k,NPB,SP,1.34,Mop/s,352914626,1788632882,0.1973
IC8k_DC8k,8k,8k,NPB,LU,3.19,Mop/s,198393247,794522824,0.2497
IC8k_DC8k,8k,8k,UnixBench,Arithmetic_Overhead,23884497,lps,101280605,247916083,0.4085
IC8k_DC8k,8k,8k,UnixBench,Arithmetic_Register,694801,lps,148194204,247852414,0.5979
IC8k_DC8k,8k,8k,UnixBench,Arithmetic_Short,695373,lps,148320456,248015164,0.5980
IC8k_DC8k,8k,8k,UnixBench,Arithmetic_Int,694853,lps,148195947,247869159,0.5979
IC8k_DC8k,8k,8k,UnixBench,Dhrystone,280950,lps,87773165,186014670,0.4719
IC8k_DC8k,8k,8k,UnixBench,Arithmetic_Double,694219,lps,148089112,247802976,0.5976
IC8k_DC8k,8k,8k,UnixBench,Whetstone,20.541,MWIPS,108635733,251382345,0.4322
IC8k_DC8k,8k,8k,UnixBench,Syscall_Mix,27193,lps,50781752,247859771,0.2049
IC8k_DC8k,8k,8k,UnixBench,Syscall_GetPID,208149,lps,56286493,246408457,0.2284
IC8k_DC8k,8k,8k,UnixBench,Syscall_Exec,23,lps,2705868,20581615,0.1315
IC8k_DC8k,8k,8k,UnixBench,Pipe_Throughput,12948,lps,47930441,247861495,0.1934
IC8k_DC8k,8k,8k,UnixBench,Context_Switching,1223,lps,15493440,115352554,0.1343
IC16k_DC4k,16k,4k,NPB,EP,0.13,Mop/s,2078526253,6500312424,0.3198
IC16k_DC4k,16k,4k,NPB,IS,0.49,Mop/s,7513884,32840900,0.2288
IC16k_DC4k,16k,4k,NPB,CG,0.84,Mop/s,352100714,1967067169,0.1790
IC16k_DC4k,16k,4k,NPB,MG,1.16,Mop/s,33642690,162821542,0.2066
IC16k_DC4k,16k,4k,NPB,FT,1.29,Mop/s,579811018,3393533697,0.1709
IC16k_DC4k,16k,4k,NPB,BT,2.35,Mop/s,544458365,2410417290,0.2259
IC16k_DC4k,16k,4k,NPB,SP,1.34,Mop/s,352957305,1789106925,0.1973
IC16k_DC4k,16k,4k,NPB,LU,3.16,Mop/s,198679686,798231429,0.2489
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Overhead,24178691,lps,102507577,246966450,0.4151
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Register,704948,lps,150285985,247187208,0.6080
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Short,696723,lps,148658114,245200463,0.6063
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Int,698898,lps,149074682,245715539,0.6067
IC16k_DC4k,16k,4k,UnixBench,Dhrystone,283933,lps,88713479,184827490,0.4800
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Double,697862,lps,148869396,245416271,0.6066
IC16k_DC4k,16k,4k,UnixBench,Whetstone,20.939,MWIPS,113986541,258333116,0.4412
IC16k_DC4k,16k,4k,UnixBench,Syscall_Mix,27708,lps,51674460,246229761,0.2099
IC16k_DC4k,16k,4k,UnixBench,Syscall_GetPID,212168,lps,57252118,247948785,0.2309
IC16k_DC4k,16k,4k,UnixBench,Syscall_Exec,23,lps,2687905,20117787,0.1336
IC16k_DC4k,16k,4k,UnixBench,Pipe_Throughput,0,-,0,0,0
IC2k_DC4k,2k,4k,NPB,EP,0.12,Mop/s,2094923409,7201594742,0.2909
IC2k_DC4k,2k,4k,NPB,IS,0.45,Mop/s,7556787,36086034,0.2094
IC2k_DC4k,2k,4k,NPB,CG,0.76,Mop/s,356860231,2172654624,0.1643
IC2k_DC4k,2k,4k,NPB,MG,1.05,Mop/s,34034926,179587382,0.1895
IC2k_DC4k,2k,4k,NPB,FT,1.17,Mop/s,588402186,3760718528,0.1565
IC2k_DC4k,2k,4k,NPB,BT,1.91,Mop/s,556980539,2952556129,0.1886
IC2k_DC4k,2k,4k,NPB,SP,1.13,Mop/s,360783762,2120870028,0.1701
IC2k_DC4k,2k,4k,NPB,LU,2.34,Mop/s,205013116,1079699592,0.1899
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Overhead,22182512,lps,94464063,247675077,0.3814
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Register,644741,lps,137901852,247612113,0.5569
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Short,645266,lps,138013034,247533556,0.5576
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Int,643607,lps,137684075,247320138,0.5567
IC2k_DC4k,2k,4k,UnixBench,Dhrystone,250581,lps,78574647,178920451,0.4392
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Double,642317,lps,137440036,246937265,0.5566
IC2k_DC4k,2k,4k,UnixBench,Whetstone,18.038,MWIPS,92995050,242447130,0.3836
IC2k_DC4k,2k,4k,UnixBench,Syscall_Mix,17928,lps,35454198,247254074,0.1434
IC2k_DC4k,2k,4k,UnixBench,Syscall_GetPID,171519,lps,47423425,245080480,0.1935
IC2k_DC4k,2k,4k,UnixBench,Syscall_Exec,18,lps,2325893,20570904,0.1131
IC2k_DC4k,2k,4k,UnixBench,Pipe_Throughput,7689,lps,31049367,247600302,0.1254
IC2k_DC4k,2k,4k,UnixBench,Context_Switching,919,lps,12960941,118080412,0.1098
IC4k_DC16k,4k,16k,NPB,EP,0.12,Mop/s,2087373896,6867952002,0.3039
IC4k_DC16k,4k,16k,NPB,IS,0.58,Mop/s,7374899,27803493,0.2653
IC4k_DC16k,4k,16k,NPB,CG,0.94,Mop/s,347347060,1757777906,0.1976
IC4k_DC16k,4k,16k,NPB,MG,1.26,Mop/s,33359425,149630856,0.2229
IC4k_DC16k,4k,16k,NPB,FT,1.32,Mop/s,578651729,3335072630,0.1735
IC4k_DC16k,4k,16k,NPB,BT,2.26,Mop/s,546794971,2507861820,0.2180
IC4k_DC16k,4k,16k,NPB,SP,1.34,Mop/s,352899029,1782740391,0.1980
IC4k_DC16k,4k,16k,NPB,LU,3.16,Mop/s,198558255,801417967,0.2478
IC4k_DC16k,4k,16k,UnixBench,Arithmetic_Overhead,23109142,lps,98174760,247847783,0.3961
IC4k_DC16k,4k,16k,UnixBench,Arithmetic_Register,672590,lps,143642943,247625646,0.5801
IC4k_DC16k,4k,16k,UnixBench,Arithmetic_Short,673179,lps,143763664,247715103,0.5804
IC4k_DC16k,4k,16k,UnixBench,Arithmetic_Int,673226,lps,143749423,248067388,0.5795
IC4k_DC16k,4k,16k,UnixBench,Dhrystone,273974,lps,85713560,187040477,0.4583
IC4k_DC16k,4k,16k,UnixBench,Arithmetic_Double,670653,lps,143256047,247471535,0.5789
IC4k_DC16k,4k,16k,UnixBench,Whetstone,20.011,MWIPS,103325000,245202981,0.4214
IC4k_DC16k,4k,16k,UnixBench,Syscall_Mix,24151,lps,45741962,247720613,0.1847
IC4k_DC16k,4k,16k,UnixBench,Syscall_GetPID,222314,lps,59700175,246498430,0.2422
IC4k_DC16k,4k,16k,UnixBench,Syscall_Exec,22,lps,2685481,20883032,0.1286
IC4k_DC16k,4k,16k,UnixBench,Pipe_Throughput,10312,lps,39491445,247624445,0.1595
IC4k_DC16k,4k,16k,UnixBench,Context_Switching,1138,lps,15423836,115966571,0.1330
IC4k_DC2k,4k,2k,NPB,EP,0.11,Mop/s,2096926201,7266256455,0.2886
IC4k_DC2k,4k,2k,NPB,IS,0.40,Mop/s,7689738,40877212,0.1881
IC4k_DC2k,4k,2k,NPB,CG,0.72,Mop/s,359710700,2291051417,0.1570
IC4k_DC2k,4k,2k,NPB,MG,0.89,Mop/s,34732775,210407068,0.1651
IC4k_DC2k,4k,2k,NPB,FT,1.16,Mop/s,589071554,3779950524,0.1558
IC4k_DC2k,4k,2k,NPB,BT,2.04,Mop/s,552830742,2763891038,0.2000
IC4k_DC2k,4k,2k,NPB,SP,1.10,Mop/s,362188553,2182552805,0.1659
IC4k_DC2k,4k,2k,NPB,LU,2.62,Mop/s,202450315,964767267,0.2098
IC4k_DC2k,4k,2k,UnixBench,Arithmetic_Overhead,22033033,lps,93877584,247310585,0.3796
IC4k_DC2k,4k,2k,UnixBench,Arithmetic_Register,641188,lps,137195099,247292542,0.5548
IC4k_DC2k,4k,2k,UnixBench,Arithmetic_Short,643267,lps,137595108,247565733,0.5558
IC4k_DC2k,4k,2k,UnixBench,Arithmetic_Int,642662,lps,137476255,247556061,0.5553
IC4k_DC2k,4k,2k,UnixBench,Dhrystone,248037,lps,77806447,178123180,0.4368
IC4k_DC2k,4k,2k,UnixBench,Arithmetic_Double,637436,lps,136473028,246583015,0.5535
IC4k_DC2k,4k,2k,UnixBench,Whetstone,18.381,MWIPS,98347217,252281997,0.3898
IC4k_DC2k,4k,2k,UnixBench,Syscall_Mix,20392,lps,39513917,247347064,0.1598
IC4k_DC2k,4k,2k,UnixBench,Syscall_GetPID,175622,lps,48385956,245328798,0.1972
IC4k_DC2k,4k,2k,UnixBench,Syscall_Exec,18,lps,2378061,21087022,0.1128
IC4k_DC2k,4k,2k,UnixBench,Pipe_Throughput,7262,lps,29699132,247272003,0.1201
IC4k_DC2k,4k,2k,UnixBench,Context_Switching,902,lps,12672275,117630929,0.1077
IC4k_DC8k,4k,8k,NPB,EP,0.12,Mop/s,2088996290,6938744676,0.3011
IC4k_DC8k,4k,8k,NPB,IS,0.53,Mop/s,7445436,30282697,0.2459
IC4k_DC8k,4k,8k,NPB,CG,0.85,Mop/s,351734936,1949268306,0.1804
IC4k_DC8k,4k,8k,NPB,MG,1.16,Mop/s,33623137,162126332,0.2074
IC4k_DC8k,4k,8k,NPB,FT,1.25,Mop/s,582843599,3516089702,0.1658
IC4k_DC8k,4k,8k,NPB,BT,2.21,Mop/s,547977250,2560900444,0.2140
IC4k_DC8k,4k,8k,NPB,SP,1.29,Mop/s,354528163,1856072381,0.1910
IC4k_DC8k,4k,8k,NPB,LU,3.06,Mop/s,199211497,824511210,0.2416
IC4k_DC8k,4k,8k,UnixBench,Arithmetic_Overhead,22446837,lps,95554703,243645092,0.3922
IC4k_DC8k,4k,8k,UnixBench,Arithmetic_Register,656195,lps,140307607,244904097,0.5729
IC4k_DC8k,4k,8k,UnixBench,Arithmetic_Short,662014,lps,141492851,246200357,0.5747
IC4k_DC8k,4k,8k,UnixBench,Arithmetic_Int,661745,lps,141439763,246547733,0.5737
IC4k_DC8k,4k,8k,UnixBench,Dhrystone,261465,lps,82002157,181601837,0.4515
IC4k_DC8k,4k,8k,UnixBench,Arithmetic_Double,656631,lps,140385296,244803157,0.5735
IC4k_DC8k,4k,8k,UnixBench,Whetstone,19.465,MWIPS,103549557,249105794,0.4157
IC4k_DC8k,4k,8k,UnixBench,Syscall_Mix,23154,lps,44158105,245560616,0.1798
IC4k_DC8k,4k,8k,UnixBench,Syscall_GetPID,203696,lps,55243408,247078391,0.2236
IC4k_DC8k,4k,8k,UnixBench,Syscall_Exec,21,lps,2522156,20434093,0.1234
IC4k_DC8k,4k,8k,UnixBench,Pipe_Throughput,9949,lps,38335897,247402387,0.1550
IC4k_DC8k,4k,8k,UnixBench,Context_Switching,0,-,0,0,0
IC8k_DC4k,8k,4k,NPB,EP,0.12,Mop/s,2084610977,6753298939,0.3087
IC8k_DC4k,8k,4k,NPB,IS,0,-,0,0,0
IC8k_DC4k,8k,4k,NPB,CG,0.81,Mop/s,353714967,2035884819,0.1737
IC8k_DC4k,8k,4k,NPB,MG,1.11,Mop/s,33803524,169335441,0.1996
IC8k_DC4k,8k,4k,NPB,FT,1.24,Mop/s,583154366,3529686510,0.1652
IC8k_DC4k,8k,4k,NPB,BT,2.24,Mop/s,547150653,2522654740,0.2169
IC8k_DC4k,8k,4k,NPB,SP,1.27,Mop/s,355168426,1883256153,0.1886
IC8k_DC4k,8k,4k,NPB,LU,3.02,Mop/s,199542145,836964490,0.2384
IC8k_DC4k,8k,4k,UnixBench,Arithmetic_Overhead,23413203,lps,99428835,246632078,0.4031
IC8k_DC4k,8k,4k,UnixBench,Arithmetic_Register,675349,lps,144218815,244727453,0.5893
IC8k_DC4k,8k,4k,UnixBench,Arithmetic_Short,676979,lps,144567352,245541864,0.5888
IC8k_DC4k,8k,4k,UnixBench,Arithmetic_Int,677945,lps,144777203,245723098,0.5892
IC8k_DC4k,8k,4k,UnixBench,Dhrystone,271629,lps,84982469,183224430,0.4638
IC8k_DC4k,8k,4k,UnixBench,Arithmetic_Double,676755,lps,144533313,245303282,0.5892
IC8k_DC4k,8k,4k,UnixBench,Whetstone,20.124,MWIPS,108754920,255498423,0.4257
IC8k_DC4k,8k,4k,UnixBench,Syscall_Mix,26193,lps,49192088,245733388,0.2002
IC8k_DC4k,8k,4k,UnixBench,Syscall_GetPID,214532,lps,57842899,247559472,0.2337
IC8k_DC4k,8k,4k,UnixBench,Syscall_Exec,21,lps,2509872,19715438,0.1273
IC8k_DC4k,8k,4k,UnixBench,Pipe_Throughput,11400,lps,42981710,247601614,0.1736
IC8k_DC4k,8k,4k,UnixBench,Context_Switching,0,-,0,0,0
IC16k_DC16k,16k,16k,NPB,EP,0.13,Mop/s,2075173385,6345339385,0.3270
IC16k_DC16k,16k,16k,NPB,IS,0.63,Mop/s,7344377,26019068,0.2823
IC16k_DC16k,16k,16k,NPB,CG,1.01,Mop/s,344613188,1634560155,0.2108
IC16k_DC16k,16k,16k,NPB,MG,1.36,Mop/s,33093094,138926329,0.2382
IC16k_DC16k,16k,16k,NPB,FT,1.42,Mop/s,573008627,3092204415,0.1853
IC16k_DC16k,16k,16k,NPB,BT,2.45,Mop/s,542275595,2312729135,0.2345
IC16k_DC16k,16k,16k,NPB,SP,1.47,Mop/s,349300150,1627566542,0.2146
IC16k_DC16k,16k,16k,NPB,LU,3.42,Mop/s,197328985,738217744,0.2673
IC16k_DC16k,16k,16k,UnixBench,Arithmetic_Overhead,24301944,lps,103057470,244217166,0.4220
IC16k_DC16k,16k,16k,UnixBench,Arithmetic_Register,711160,lps,151607154,245033322,0.6187
IC16k_DC16k,16k,16k,UnixBench,Arithmetic_Short,711797,lps,151755010,245404096,0.6184
IC16k_DC16k,16k,16k,UnixBench,Arithmetic_Int,712942,lps,151981743,245643809,0.6187
IC16k_DC16k,16k,16k,UnixBench,Dhrystone,297387,lps,92832473,188623152,0.4922
IC16k_DC16k,16k,16k,UnixBench,Arithmetic_Double,718018,lps,152971895,246713728,0.6200
IC16k_DC16k,16k,16k,UnixBench,Whetstone,21.317,MWIPS,113886339,252370088,0.4513
IC16k_DC16k,16k,16k,UnixBench,Syscall_Mix,29408,lps,54531892,244877346,0.2227
IC16k_DC16k,16k,16k,UnixBench,Syscall_GetPID,241515,lps,64359224,248117963,0.2594
IC16k_DC16k,16k,16k,UnixBench,Syscall_Exec,26,lps,2812309,19411997,0.1449
IC16k_DC16k,16k,16k,UnixBench,Pipe_Throughput,0,-,0,0,0
IC16k_DC4k,16k,4k,NPB,EP,0.13,Mop/s,2079415510,6518872256,0.3190
IC16k_DC4k,16k,4k,NPB,IS,0.49,Mop/s,7520686,33216858,0.2264
IC16k_DC4k,16k,4k,NPB,CG,0.83,Mop/s,352501615,1979518704,0.1781
IC16k_DC4k,16k,4k,NPB,MG,1.15,Mop/s,33670792,163544125,0.2059
IC16k_DC4k,16k,4k,NPB,FT,1.29,Mop/s,580459887,3411383548,0.1702
IC16k_DC4k,16k,4k,NPB,BT,2.34,Mop/s,544697356,2419547056,0.2251
IC16k_DC4k,16k,4k,NPB,SP,1.33,Mop/s,353219468,1800870060,0.1961
IC16k_DC4k,16k,4k,NPB,LU,3.17,Mop/s,198524022,800182643,0.2481
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Overhead,24302433,lps,102970362,248127263,0.4150
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Register,706765,lps,150645193,247838391,0.6078
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Short,709377,lps,151176744,248120149,0.6093
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Int,707566,lps,150820119,247990601,0.6082
IC16k_DC4k,16k,4k,UnixBench,Dhrystone,289948,lps,90482976,187824878,0.4817
IC16k_DC4k,16k,4k,UnixBench,Arithmetic_Double,707282,lps,150765182,247896195,0.6082
IC16k_DC4k,16k,4k,UnixBench,Whetstone,21.072,MWIPS,113892691,257524635,0.4423
IC16k_DC4k,16k,4k,UnixBench,Syscall_Mix,28242,lps,52527764,247849303,0.2119
IC16k_DC4k,16k,4k,UnixBench,Syscall_GetPID,240955,lps,64217662,246631359,0.2604
IC16k_DC4k,16k,4k,UnixBench,Syscall_Exec,23,lps,2781787,20876366,0.1333
IC16k_DC4k,16k,4k,UnixBench,Pipe_Throughput,13722,lps,50420861,248061876,0.2033
IC16k_DC4k,16k,4k,UnixBench,Context_Switching,1257,lps,16102108,116216536,0.1386
IC2k_DC2k,2k,2k,NPB,EP,0.11,Mop/s,2100926375,7435136204,0.2826
IC2k_DC2k,2k,2k,NPB,IS,0.39,Mop/s,7687006,41611894,0.1847
IC2k_DC2k,2k,2k,NPB,CG,0.70,Mop/s,361119975,2345265676,0.1540
IC2k_DC2k,2k,2k,NPB,MG,0.87,Mop/s,34880858,215077830,0.1622
IC2k_DC2k,2k,2k,NPB,FT,1.13,Mop/s,591215587,3866550915,0.1529
IC2k_DC2k,2k,2k,NPB,BT,1.82,Mop/s,560780775,3104012301,0.1807
IC2k_DC2k,2k,2k,NPB,SP,1.02,Mop/s,365741866,2331678358,0.1569
IC2k_DC2k,2k,2k,NPB,LU,2.17,Mop/s,207116362,1167467416,0.1774
IC2k_DC2k,2k,2k,UnixBench,Arithmetic_Overhead,21542706,lps,91912841,247208424,0.3718
IC2k_DC2k,2k,2k,UnixBench,Arithmetic_Register,628881,lps,134645385,247412527,0.5442
IC2k_DC2k,2k,2k,UnixBench,Arithmetic_Short,629620,lps,134800302,247639426,0.5443
IC2k_DC2k,2k,2k,UnixBench,Arithmetic_Int,628860,lps,134646256,247397511,0.5443
IC2k_DC2k,2k,2k,UnixBench,Dhrystone,237007,lps,74491744,174335798,0.4273
IC2k_DC2k,2k,2k,UnixBench,Arithmetic_Double,628912,lps,134653678,247388208,0.5443
IC2k_DC2k,2k,2k,UnixBench,Whetstone,17.030,MWIPS,87838586,241304172,0.3640
IC2k_DC2k,2k,2k,UnixBench,Syscall_Mix,15934,lps,32201416,246457839,0.1307
IC2k_DC2k,2k,2k,UnixBench,Syscall_GetPID,173548,lps,47896691,244926752,0.1956
IC2k_DC2k,2k,2k,UnixBench,Syscall_Exec,16,lps,2339224,21846360,0.1071
IC2k_DC2k,2k,2k,UnixBench,Pipe_Throughput,6359,lps,26784135,247438768,0.1082
IC2k_DC2k,2k,2k,UnixBench,Context_Switching,720,lps,11651097,113503692,0.1026
IC2k_DC4k,2k,4k,NPB,EP,0.12,Mop/s,2095565844,7205666113,0.2908
IC2k_DC4k,2k,4k,NPB,IS,0,-,0,0,0
IC2k_DC4k,2k,4k,NPB,CG,0.76,Mop/s,356811481,2162586518,0.1650
IC2k_DC4k,2k,4k,NPB,MG,1.05,Mop/s,34026577,179339606,0.1897
IC2k_DC4k,2k,4k,NPB,FT,1.17,Mop/s,588474617,3750217992,0.1569
IC2k_DC4k,2k,4k,NPB,BT,1.92,Mop/s,557105582,2947423233,0.1890
IC2k_DC4k,2k,4k,NPB,SP,1.13,Mop/s,360498435,2108208320,0.1710
IC2k_DC4k,2k,4k,NPB,LU,2.34,Mop/s,205084906,1077639089,0.1903
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Overhead,21921235,lps,93470937,246070212,0.3799
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Register,640879,lps,137139580,246489994,0.5564
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Short,637604,lps,136493417,245688039,0.5556
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Int,639297,lps,136840373,246330130,0.5555
IC2k_DC4k,2k,4k,UnixBench,Dhrystone,245254,lps,77081542,176713791,0.4362
IC2k_DC4k,2k,4k,UnixBench,Arithmetic_Double,629897,lps,134977181,243934645,0.5533
IC2k_DC4k,2k,4k,UnixBench,Whetstone,17.932,MWIPS,93046435,242701055,0.3834
IC2k_DC4k,2k,4k,UnixBench,Syscall_Mix,17793,lps,35271630,245127213,0.1439
IC2k_DC4k,2k,4k,UnixBench,Syscall_GetPID,199172,lps,54136291,247156237,0.2190
IC2k_DC4k,2k,4k,UnixBench,Syscall_Exec,18,lps,2378273,20943498,0.1136
IC2k_DC4k,2k,4k,UnixBench,Pipe_Throughput,7649,lps,30960318,246012337,0.1258
IC2k_DC4k,2k,4k,UnixBench,Context_Switching,0,-,0,0,0
IC4k_DC16k,4k,16k,NPB,EP,0.12,Mop/s,2087241050,6859262716,0.3043
IC4k_DC16k,4k,16k,NPB,IS,0.59,Mop/s,7362533,27435039,0.2684
IC4k_DC16k,4k,16k,NPB,CG,0.94,Mop/s,347110279,1748100878,0.1986
IC4k_DC16k,4k,16k,NPB,MG,1.26,Mop/s,33364689,149399541,0.2233
IC4k_DC16k,4k,16k,NPB,FT,1.32,Mop/s,578579433,3327165401,0.1739
IC4k_DC16k,4k,16k,NPB,BT,2.26,Mop/s,546729869,2502344887,0.2185
IC4k_DC16k,4k,16k,NPB,SP,1.35,Mop/s,352677817,1773220630,0.1989
IC4k_DC16k,4k,16k,NPB,LU,3.17,Mop/s,198567884,799310632,0.2484
