config,ic_size,dc_size,suite,name,score,units,instructions,cycles,ipc
BTB16384,4k,4k,UnixBench,Arithmetic_Double,660845,lps,141227509,247372808,0.5709
BTB16384,4k,4k,UnixBench,Whetstone,19.530,MWIPS,103483725,251117237,0.4121
BTB16384,4k,4k,UnixBench,Syscall_Mix,22081,lps,42339914,247480093,0.1711
BTB16384,4k,4k,UnixBench,Syscall_GetPID,213416,lps,57599592,245320649,0.2348
BTB16384,4k,4k,UnixBench,Syscall_Exec,20,lps,2524398,20890634,0.1208
BTB16384,4k,4k,UnixBench,Pipe_Throughput,8883,lps,34893986,247545040,0.1410
BTB16384,4k,4k,UnixBench,Context_Switching,941,lps,14695419,124363693,0.1182
BTB16,4k,4k,NPB,EP,0.12,Mop/s,2091668002,7039501394,0.2971
BTB16,4k,4k,NPB,IS,0.46,Mop/s,7563179,35208183,0.2148
BTB16,4k,4k,NPB,CG,0.78,Mop/s,355696154,2115476417,0.1681
BTB16,4k,4k,NPB,MG,1.07,Mop/s,33945578,175764773,0.1931
BTB16,4k,4k,NPB,FT,1.20,Mop/s,586516878,3668258563,0.1599
BTB16,4k,4k,NPB,BT,2.15,Mop/s,549585131,2623536141,0.2095
BTB16,4k,4k,NPB,SP,1.22,Mop/s,357217416,1967076617,0.1816
BTB16,4k,4k,NPB,LU,2.91,Mop/s,200284621,869695012,0.2303
BTB16,4k,4k,UnixBench,Arithmetic_Overhead,22628410,lps,96276482,247438199,0.3891
BTB16,4k,4k,UnixBench,Arithmetic_Register,656801,lps,140416558,247294871,0.5678
BTB16,4k,4k,UnixBench,Arithmetic_Short,657984,lps,140646738,247484425,0.5683
BTB16,4k,4k,UnixBench,Arithmetic_Int,656524,lps,140357251,247241618,0.5677
BTB16,4k,4k,UnixBench,Dhrystone,258583,lps,81002244,180904427,0.4478
BTB16,4k,4k,UnixBench,Arithmetic_Double,658043,lps,140654558,247514724,0.5683
BTB16,4k,4k,UnixBench,Whetstone,19.442,MWIPS,103518330,252129168,0.4106
BTB16,4k,4k,UnixBench,Syscall_Mix,22260,lps,42655591,246832132,0.1728
BTB16,4k,4k,UnixBench,Syscall_GetPID,202511,lps,54975321,245277791,0.2241
BTB16,4k,4k,UnixBench,Syscall_Exec,20,lps,2692659,22490055,0.1197
BTB16,4k,4k,UnixBench,Pipe_Throughput,8884,lps,34898396,247634302,0.1409
BTB16,4k,4k,UnixBench,Context_Switching,837,lps,14101307,120705171,0.1168
BTB2048,4k,4k,NPB,EP,0.12,Mop/s,2091402432,7031178640,0.2974
BTB2048,4k,4k,NPB,IS,0.46,Mop/s,7552992,35328438,0.2138
BTB2048,4k,4k,NPB,CG,0.78,Mop/s,355790061,2119468971,0.1679
BTB2048,4k,4k,NPB,MG,1.07,Mop/s,33938455,175820175,0.1930
BTB2048,4k,4k,NPB,FT,1.20,Mop/s,586423078,3666573273,0.1599
BTB2048,4k,4k,NPB,BT,2.16,Mop/s,549403603,2614763135,0.2101
BTB2048,4k,4k,NPB,SP,1.21,Mop/s,357246767,1970056642,0.1813
BTB2048,4k,4k,NPB,LU,2.91,Mop/s,200225716,868197438,0.2306
BTB2048,4k,4k,UnixBench,Arithmetic_Overhead,22639830,lps,96325597,247461776,0.3893
BTB2048,4k,4k,UnixBench,Arithmetic_Register,659298,lps,140921952,247492537,0.5694
BTB2048,4k,4k,UnixBench,Arithmetic_Short,659743,lps,140999612,247543950,0.5696
BTB2048,4k,4k,UnixBench,Arithmetic_Int,659079,lps,140868101,247403149,0.5694
BTB2048,4k,4k,UnixBench,Dhrystone,260235,lps,81532996,181938442,0.4481
BTB2048,4k,4k,UnixBench,Arithmetic_Double,661366,lps,141302741,247781673,0.5703
BTB2048,4k,4k,UnixBench,Whetstone,19.501,MWIPS,103497703,251421971,0.4116
BTB2048,4k,4k,UnixBench,Syscall_Mix,22793,lps,43491345,247470854,0.1757
BTB2048,4k,4k,UnixBench,Syscall_GetPID,201535,lps,54736016,244887839,0.2235
BTB2048,4k,4k,UnixBench,Syscall_Exec,20,lps,2586617,21558695,0.1200
BTB2048,4k,4k,UnixBench,Pipe_Throughput,8845,lps,34784745,247447056,0.1406
BTB2048,4k,4k,UnixBench,Context_Switching,918,lps,14835915,126376941,0.1174
BTB256,4k,4k,NPB,EP,0.12,Mop/s,2091539882,7039058853,0.2971
BTB256,4k,4k,NPB,IS,0,-,0,0,0
BTB256,4k,4k,NPB,CG,0.78,Mop/s,355822116,2122626114,0.1676
BTB256,4k,4k,NPB,MG,1.07,Mop/s,33935056,175527278,0.1933
BTB256,4k,4k,NPB,FT,1.19,Mop/s,586576329,3671972337,0.1597
BTB256,4k,4k,NPB,BT,2.16,Mop/s,549465551,2619048775,0.2098
BTB256,4k,4k,NPB,SP,1.22,Mop/s,357245520,1969253145,0.1814
BTB256,4k,4k,NPB,LU,2.91,Mop/s,200279588,869403053,0.2304
BTB256,4k,4k,UnixBench,Arithmetic_Overhead,22647755,lps,96339318,247548485,0.3892
BTB256,4k,4k,UnixBench,Arithmetic_Register,659018,lps,140860175,247454558,0.5692
BTB256,4k,4k,UnixBench,Arithmetic_Short,658736,lps,140802585,247485361,0.5689
BTB256,4k,4k,UnixBench,Arithmetic_Int,659008,lps,140854002,247387110,0.5694
BTB256,4k,4k,UnixBench,Dhrystone,259907,lps,81406910,181565400,0.4484
BTB256,4k,4k,UnixBench,Arithmetic_Double,659264,lps,140900967,247493943,0.5693
BTB256,4k,4k,UnixBench,Whetstone,19.530,MWIPS,103493192,251490020,0.4115
BTB256,4k,4k,UnixBench,Syscall_Mix,22453,lps,42923737,247545515,0.1734
BTB256,4k,4k,UnixBench,Syscall_GetPID,191049,lps,52187609,245126995,0.2129
BTB256,4k,4k,UnixBench,Syscall_Exec,20,lps,2579973,21608835,0.1194
BTB256,4k,4k,UnixBench,Pipe_Throughput,8899,lps,34945086,247587394,0.1411
BTB256,4k,4k,UnixBench,Context_Switching,900,lps,14414663,123076706,0.1171
BTB32768,4k,4k,NPB,EP,0.12,Mop/s,2090667936,7007377002,0.2984
BTB32768,4k,4k,NPB,IS,0.46,Mop/s,7551161,34982106,0.2159
BTB32768,4k,4k,NPB,CG,0.78,Mop/s,355352288,2104589457,0.1688
BTB32768,4k,4k,NPB,MG,1.08,Mop/s,33917392,174930722,0.1939
BTB32768,4k,4k,NPB,FT,1.20,Mop/s,585925902,3649611234,0.1605
BTB32768,4k,4k,NPB,BT,2.17,Mop/s,549135846,2607401717,0.2106
BTB32768,4k,4k,NPB,SP,1.22,Mop/s,356834482,1954784263,0.1825
BTB32768,4k,4k,NPB,LU,2.92,Mop/s,200166955,865264800,0.2313
BTB32768,4k,4k,UnixBench,Arithmetic_Overhead,22756084,lps,96772084,247717679,0.3907
BTB32768,4k,4k,UnixBench,Arithmetic_Register,661333,lps,141323852,247589560,0.5708
BTB32768,4k,4k,UnixBench,Arithmetic_Short,661892,lps,141432111,247639355,0.5711
BTB32768,4k,4k,UnixBench,Arithmetic_Int,660087,lps,141083260,247320925,0.5704
BTB32768,4k,4k,UnixBench,Dhrystone,260927,lps,81716553,181796472,0.4495
